29.350: [GC 29.350: [DefNew: 960K->63K(960K), 0.0046406 secs] 404246K->403948K(524224K), 0.0047224 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.357: [GC 29.357: [DefNew: 959K->63K(960K), 0.0048822 secs] 404846K->404622K(524224K), 0.0049529 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.364: [GC 29.364: [DefNew: 959K->63K(960K), 0.0045367 secs] 405520K->405235K(524224K), 0.0046031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.370: [GC 29.370: [DefNew: 959K->63K(960K), 0.0050540 secs] 406133K->405892K(524224K), 0.0051372 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.378: [GC 29.378: [DefNew: 959K->63K(960K), 0.0047585 secs] 406789K->406549K(524224K), 0.0048292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.384: [GC 29.384: [DefNew: 959K->64K(960K), 0.0049799 secs] 407445K->407166K(524224K), 0.0050525 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.391: [GC 29.391: [DefNew: 960K->63K(960K), 0.0045328 secs] 408063K->407825K(524224K), 0.0046016 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.397: [GC 29.397: [DefNew: 959K->63K(960K), 0.0048350 secs] 408721K->408438K(524224K), 0.0049072 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.404: [GC 29.404: [DefNew: 959K->63K(960K), 0.0048509 secs] 409336K->409096K(524224K), 0.0049274 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.411: [GC 29.411: [DefNew: 959K->63K(960K), 0.0046425 secs] 409993K->409727K(524224K), 0.0047176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.417: [GC 29.417: [DefNew: 959K->63K(960K), 0.0045088 secs] 410625K->410365K(524224K), 0.0045920 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.424: [GC 29.424: [DefNew: 959K->63K(960K), 0.0044246 secs] 411263K->410986K(524224K), 0.0044963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.430: [GC 29.430: [DefNew: 959K->63K(960K), 0.0050804 secs] 411883K->411627K(524224K), 0.0051565 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.437: [GC 29.437: [DefNew: 959K->63K(960K), 0.0047734 secs] 412524K->412276K(524224K), 0.0048528 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.443: [GC 29.443: [DefNew: 959K->63K(960K), 0.0050944 secs] 413173K->412920K(524224K), 0.0051632 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.450: [GC 29.450: [DefNew: 959K->64K(960K), 0.0047571 secs] 413817K->413536K(524224K), 0.0048244 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.457: [GC 29.457: [DefNew: 960K->63K(960K), 0.0046661 secs] 414432K->414144K(524224K), 0.0047349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.463: [GC 29.463: [DefNew: 959K->64K(960K), 0.0044972 secs] 415041K->414727K(524224K), 0.0045636 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.470: [GC 29.470: [DefNew: 960K->64K(960K), 0.0046031 secs] 415624K->415346K(524224K), 0.0046724 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.476: [GC 29.476: [DefNew: 960K->64K(960K), 0.0047883 secs] 416243K->415969K(524224K), 0.0048519 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.484: [GC 29.484: [DefNew: 960K->63K(960K), 0.0047190 secs] 416866K->416644K(524224K), 0.0048942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.490: [GC 29.490: [DefNew: 959K->64K(960K), 0.0049505 secs] 417541K->417269K(524224K), 0.0050313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.497: [GC 29.497: [DefNew: 960K->64K(960K), 0.0050679 secs] 418165K->417937K(524224K), 0.0051512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.503: [GC 29.503: [DefNew: 960K->63K(960K), 0.0048721 secs] 418834K->418554K(524224K), 0.0049409 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.510: [GC 29.510: [DefNew: 959K->63K(960K), 0.0051040 secs] 419451K->419173K(524224K), 0.0051872 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.517: [GC 29.517: [DefNew: 959K->64K(960K), 0.0048576 secs] 420069K->419832K(524224K), 0.0049394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.523: [GC 29.523: [DefNew: 960K->64K(960K), 0.0048047 secs] 420729K->420460K(524224K), 0.0048836 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.530: [GC 29.530: [DefNew: 960K->64K(960K), 0.0046748 secs] 421357K->421093K(524224K), 0.0047542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.536: [GC 29.536: [DefNew: 960K->63K(960K), 0.0045646 secs] 421990K->421693K(524224K), 0.0046459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.543: [GC 29.543: [DefNew: 959K->63K(960K), 0.0052700 secs] 422590K->422358K(524224K), 0.0053393 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.549: [GC 29.549: [DefNew: 959K->64K(960K), 0.0045025 secs] 423255K->422946K(524224K), 0.0045968 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.556: [GC 29.556: [DefNew: 960K->63K(960K), 0.0048475 secs] 423843K->423592K(524224K), 0.0049135 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.563: [GC 29.563: [DefNew: 959K->64K(960K), 0.0051160 secs] 424488K->424242K(524224K), 0.0051848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.569: [GC 29.569: [DefNew: 960K->63K(960K), 0.0049240 secs] 425138K->424841K(524224K), 0.0049880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.577: [GC 29.577: [DefNew: 959K->63K(960K), 0.0046546 secs] 425739K->425470K(524224K), 0.0047229 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.583: [GC 29.583: [DefNew: 959K->64K(960K), 0.0046748 secs] 426367K->426071K(524224K), 0.0047378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.590: [GC 29.590: [DefNew: 960K->64K(960K), 0.0051059 secs] 426968K->426699K(524224K), 0.0051762 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.596: [GC 29.596: [DefNew: 960K->64K(960K), 0.0048398 secs] 427596K->427354K(524224K), 0.0049077 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.603: [GC 29.603: [DefNew: 960K->64K(960K), 0.0050698 secs] 428250K->427954K(524224K), 0.0051372 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.610: [GC 29.610: [DefNew: 960K->63K(960K), 0.0048783 secs] 428850K->428576K(524224K), 0.0049438 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.616: [GC 29.616: [DefNew: 959K->64K(960K), 0.0045954 secs] 429473K->429167K(524224K), 0.0046565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.623: [GC 29.623: [DefNew: 960K->63K(960K), 0.0046964 secs] 430064K->429782K(524224K), 0.0047619 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.629: [GC 29.629: [DefNew: 959K->63K(960K), 0.0046926 secs] 430680K->430380K(524224K), 0.0047566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.636: [GC 29.636: [DefNew: 959K->63K(960K), 0.0047662 secs] 431277K->431001K(524224K), 0.0048442 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.642: [GC 29.642: [DefNew: 959K->63K(960K), 0.0048480 secs] 431898K->431626K(524224K), 0.0049216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.649: [GC 29.649: [DefNew: 959K->64K(960K), 0.0054562 secs] 432523K->432301K(524224K), 0.0055241 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.657: [GC 29.657: [DefNew: 960K->63K(960K), 0.0047782 secs] 433198K->432913K(524224K), 0.0048759 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.663: [GC 29.663: [DefNew: 959K->64K(960K), 0.0049390 secs] 433810K->433520K(524224K), 0.0050150 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.671: [GC 29.671: [DefNew: 960K->63K(960K), 0.0048913 secs] 434416K->434198K(524224K), 0.0049611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.677: [GC 29.677: [DefNew: 959K->63K(960K), 0.0048942 secs] 435095K->434809K(524224K), 0.0049601 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.684: [GC 29.684: [DefNew: 959K->64K(960K), 0.0051632 secs] 435706K->435451K(524224K), 0.0052354 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.691: [GC 29.691: [DefNew: 960K->64K(960K), 0.0047753 secs] 436348K->436093K(524224K), 0.0048485 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.698: [GC 29.698: [DefNew: 960K->63K(960K), 0.0054481 secs] 436990K->436735K(524224K), 0.0055149 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.706: [GC 29.706: [DefNew: 959K->64K(960K), 0.0047426 secs] 437632K->437362K(524224K), 0.0048114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.712: [GC 29.712: [DefNew: 960K->64K(960K), 0.0049491 secs] 438259K->437978K(524224K), 0.0050164 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.719: [GC 29.719: [DefNew: 960K->63K(960K), 0.0046858 secs] 438874K->438595K(524224K), 0.0047518 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.725: [GC 29.725: [DefNew: 959K->63K(960K), 0.0050944 secs] 439493K->439216K(524224K), 0.0051632 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.732: [GC 29.732: [DefNew: 959K->64K(960K), 0.0047792 secs] 440112K->439868K(524224K), 0.0048485 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.739: [GC 29.739: [DefNew: 960K->63K(960K), 0.0052060 secs] 440765K->440483K(524224K), 0.0052763 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.746: [GC 29.746: [DefNew: 959K->63K(960K), 0.0049563 secs] 441379K->441133K(524224K), 0.0050304 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.754: [GC 29.754: [DefNew: 959K->64K(960K), 0.0052200 secs] 442029K->441802K(524224K), 0.0053109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.761: [GC 29.761: [DefNew: 960K->64K(960K), 0.0051901 secs] 442698K->442452K(524224K), 0.0052585 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.769: [GC 29.769: [DefNew: 960K->63K(960K), 0.0049606 secs] 443348K->443102K(524224K), 0.0050256 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.775: [GC 29.775: [DefNew: 959K->64K(960K), 0.0052094 secs] 443999K->443728K(524224K), 0.0052796 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.782: [GC 29.782: [DefNew: 960K->64K(960K), 0.0048259 secs] 444625K->444378K(524224K), 0.0048894 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.788: [GC 29.788: [DefNew: 960K->64K(960K), 0.0051165 secs] 445275K->444992K(524224K), 0.0051815 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.795: [GC 29.795: [DefNew: 960K->63K(960K), 0.0053042 secs] 445888K->445657K(524224K), 0.0053720 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.801: [GC 29.801: [DefNew: 959K->63K(960K), 0.0050530 secs] 446554K->446273K(524224K), 0.0051189 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.808: [GC 29.808: [DefNew: 959K->64K(960K), 0.0052931 secs] 447169K->446912K(524224K), 0.0053783 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.816: [GC 29.816: [DefNew: 960K->64K(960K), 0.0051978 secs] 447808K->447597K(524224K), 0.0052705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.823: [GC 29.823: [DefNew: 960K->64K(960K), 0.0051444 secs] 448494K->448207K(524224K), 0.0052113 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.830: [GC 29.830: [DefNew: 960K->63K(960K), 0.0049380 secs] 449103K->448868K(524224K), 0.0050030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.836: [GC 29.836: [DefNew: 959K->63K(960K), 0.0048422 secs] 449765K->449474K(524224K), 0.0049091 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.843: [GC 29.843: [DefNew: 959K->64K(960K), 0.0051358 secs] 450370K->450099K(524224K), 0.0052099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.849: [GC 29.849: [DefNew: 960K->63K(960K), 0.0051266 secs] 450996K->450755K(524224K), 0.0051974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.857: [GC 29.857: [DefNew: 959K->64K(960K), 0.0055688 secs] 451653K->451388K(524224K), 0.0056381 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.865: [GC 29.865: [DefNew: 960K->63K(960K), 0.0049491 secs] 452284K->452041K(524224K), 0.0050150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.871: [GC 29.871: [DefNew: 959K->64K(960K), 0.0050087 secs] 452937K->452669K(524224K), 0.0050732 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.878: [GC 29.878: [DefNew: 960K->64K(960K), 0.0047585 secs] 453565K->453291K(524224K), 0.0048307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.884: [GC 29.884: [DefNew: 960K->63K(960K), 0.0047821 secs] 454187K->453917K(524224K), 0.0048470 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.891: [GC 29.891: [DefNew: 959K->64K(960K), 0.0053499 secs] 454814K->454552K(524224K), 0.0054187 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.898: [GC 29.898: [DefNew: 960K->64K(960K), 0.0050390 secs] 455449K->455238K(524224K), 0.0051069 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.906: [GC 29.906: [DefNew: 960K->63K(960K), 0.0051425 secs] 456135K->455895K(524224K), 0.0052118 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.914: [GC 29.914: [DefNew: 959K->63K(960K), 0.0052084 secs] 456791K->456549K(524224K), 0.0052801 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.920: [GC 29.920: [DefNew: 959K->63K(960K), 0.0057661 secs] 457445K->457170K(524224K), 0.0058402 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.929: [GC 29.929: [DefNew: 959K->63K(960K), 0.0052854 secs] 458066K->457862K(524224K), 0.0053600 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.936: [GC 29.936: [DefNew: 959K->64K(960K), 0.0049789 secs] 458759K->458514K(524224K), 0.0050487 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.943: [GC 29.943: [DefNew: 960K->64K(960K), 0.0049645 secs] 459411K->459156K(524224K), 0.0050294 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.949: [GC 29.949: [DefNew: 960K->64K(960K), 0.0056381 secs] 460053K->459766K(524224K), 0.0057055 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.957: [GC 29.957: [DefNew: 960K->63K(960K), 0.0048769 secs] 460662K->460428K(524224K), 0.0049394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.964: [GC 29.964: [DefNew: 959K->63K(960K), 0.0052007 secs] 461324K->461028K(524224K), 0.0052647 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.970: [GC 29.970: [DefNew: 959K->64K(960K), 0.0051324 secs] 461925K->461664K(524224K), 0.0052007 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.977: [GC 29.977: [DefNew: 960K->64K(960K), 0.0052926 secs] 462560K->462316K(524224K), 0.0053600 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.983: [GC 29.983: [DefNew: 960K->63K(960K), 0.0049880 secs] 463213K->462931K(524224K), 0.1075300 secs] [Times: user=0.00 sys=0.00, real=0.11 secs] 
30.093: [GC 30.093: [DefNew: 959K->63K(960K), 0.0061261 secs] 463827K->463658K(524224K), 0.0061992 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.100: [GC 30.100: [DefNew: 959K->63K(960K), 0.0064509 secs] 464555K->464341K(524224K), 0.0065355 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.109: [GC 30.109: [DefNew: 959K->64K(960K), 0.0059673 secs] 465238K->465060K(524224K), 0.0060524 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.116: [GC 30.116: [DefNew: 960K->64K(960K), 0.0060202 secs] 465956K->465750K(524224K), 0.0061058 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.125: [GC 30.125: [DefNew: 960K->64K(960K), 0.0057666 secs] 466646K->466469K(524224K), 0.0058349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.133: [GC 30.133: [DefNew: 960K->64K(960K), 0.0060880 secs] 467365K->467140K(524224K), 0.0061655 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.141: [GC 30.141: [DefNew: 960K->63K(960K), 0.0056627 secs] 468037K->467838K(524224K), 0.0057416 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.149: [GC 30.149: [DefNew: 959K->63K(960K), 0.0061953 secs] 468734K->468578K(524224K), 0.0062728 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.157: [GC 30.157: [DefNew: 959K->64K(960K), 0.0060852 secs] 469475K->469274K(524224K), 0.0061684 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.165: [GC 30.165: [DefNew: 960K->63K(960K), 0.0054187 secs] 470171K->469906K(524224K), 0.0054928 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
30.172: [GC 30.172: [DefNew: 959K->63K(960K), 0.0051367 secs] 470803K->470535K(524224K), 0.0052190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.179: [GC 30.179: [DefNew: 959K->64K(960K), 0.0048475 secs] 471432K->471189K(524224K), 0.0049125 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.186: [GC 30.186: [DefNew: 960K->64K(960K), 0.0053706 secs] 472086K->471862K(524224K), 0.0055496 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.193: [GC 30.193: [DefNew: 960K->63K(960K), 0.0050564 secs] 472758K->472516K(524224K), 0.0051228 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.200: [GC 30.200: [DefNew: 959K->63K(960K), 0.0051468 secs] 473414K->473175K(524224K), 0.0052099 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.207: [GC 30.207: [DefNew: 959K->64K(960K), 0.0052907 secs] 474072K->473821K(524224K), 0.0053600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.215: [GC 30.215: [DefNew: 960K->64K(960K), 0.0051656 secs] 474718K->474496K(524224K), 0.0052286 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.222: [GC 30.222: [DefNew: 960K->64K(960K), 0.0054346 secs] 475392K->475129K(524224K), 0.0055058 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.231: [GC 30.231: [DefNew: 960K->63K(960K), 0.0050005 secs] 476026K->475795K(524224K), 0.0050645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.238: [GC 30.238: [DefNew: 959K->64K(960K), 0.0049832 secs] 476692K->476411K(524224K), 0.0050708 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.244: [GC 30.244: [DefNew: 960K->64K(960K), 0.0050655 secs] 477307K->477044K(524224K), 0.0051319 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
30.251: [GC 30.251: [DefNew: 960K->64K(960K), 0.0054235 secs] 477941K->477689K(524224K), 0.0055077 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.258: [GC 30.258: [DefNew: 960K->63K(960K), 0.0054221 secs] 478585K->478322K(524224K), 0.0055005 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.266: [GC 30.266: [DefNew: 959K->63K(960K), 0.0051208 secs] 479218K->479023K(524224K), 0.0051983 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.272: [GC 30.272: [DefNew: 959K->64K(960K), 0.0051074 secs] 479920K->479630K(524224K), 0.0051786 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.280: [GC 30.280: [DefNew: 960K->64K(960K), 0.0051006 secs] 480527K->480290K(524224K), 0.0051666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.286: [GC 30.286: [DefNew: 960K->64K(960K), 0.0050280 secs] 481187K->480902K(524224K), 0.0051006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.293: [GC 30.293: [DefNew: 960K->63K(960K), 0.0053432 secs] 481798K->481538K(524224K), 0.0054100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.300: [GC 30.300: [DefNew: 959K->63K(960K), 0.0049746 secs] 482435K->482141K(524224K), 0.0050419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.306: [GC 30.306: [DefNew: 959K->64K(960K), 0.0050925 secs] 483038K->482751K(524224K), 0.0051584 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
30.314: [GC 30.314: [DefNew: 960K->63K(960K), 0.0051386 secs] 483648K->483430K(524224K), 0.0052055 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.321: [GC 30.321: [DefNew: 959K->64K(960K), 0.0048802 secs] 484327K->484049K(524224K), 0.0049486 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.328: [GC 30.328: [DefNew: 960K->64K(960K), 0.0053388 secs] 484946K->484698K(524224K), 0.0054043 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.334: [GC 30.334: [DefNew: 960K->63K(960K), 0.0050030 secs] 485595K->485347K(524224K), 0.0050674 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.342: [GC 30.342: [DefNew: 959K->63K(960K), 0.0051988 secs] 486244K->486002K(524224K), 0.0052681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.350: [GC 30.350: [DefNew: 959K->63K(960K), 0.0051093 secs] 486898K->486639K(524224K), 0.0051752 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.356: [GC 30.356: [DefNew: 959K->64K(960K), 0.0050953 secs] 487536K->487281K(524224K), 0.0051617 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.363: [GC 30.363: [DefNew: 960K->64K(960K), 0.0051935 secs] 488178K->487926K(524224K), 0.0052527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.369: [GC 30.369: [DefNew: 960K->64K(960K), 0.0052512 secs] 488823K->488546K(524224K), 0.0053186 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.376: [GC 30.376: [DefNew: 960K->64K(960K), 0.0048475 secs] 489443K->489168K(524224K), 0.0049101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.382: [GC 30.382: [DefNew: 960K->64K(960K), 0.0053148 secs] 490066K->489797K(524224K), 0.0053817 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
30.389: [GC 30.389: [DefNew: 960K->64K(960K), 0.0054226 secs] 490693K->490466K(524224K), 0.0054933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.397: [GC 30.397: [DefNew: 960K->64K(960K), 0.0054856 secs] 491362K->491137K(524224K), 0.0055558 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.404: [GC 30.404: [DefNew: 960K->63K(960K), 0.0050203 secs] 492033K->491809K(524224K), 0.0050833 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.411: [GC 30.411: [DefNew: 959K->63K(960K), 0.0049986 secs] 492706K->492457K(524224K), 0.0050621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.417: [GC 30.417: [DefNew: 959K->63K(960K), 0.0053287 secs] 493354K->493090K(524224K), 0.0053975 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.425: [GC 30.425: [DefNew: 959K->64K(960K), 0.0052262 secs] 493986K->493723K(524224K), 0.0052960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.431: [GC 30.431: [DefNew: 960K->63K(960K), 0.0054038 secs] 494620K->494398K(524224K), 0.0054692 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
30.439: [GC 30.439: [DefNew: 959K->63K(960K), 0.0051054 secs] 495295K->495029K(524224K), 0.0051699 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.446: [GC 30.446: [DefNew: 959K->63K(960K), 0.0052508 secs] 495925K->495666K(524224K), 0.0053244 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.453: [GC 30.453: [DefNew: 959K->63K(960K), 0.0050439 secs] 496562K->496308K(524224K), 0.0051098 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.460: [GC 30.460: [DefNew: 959K->63K(960K), 0.0055650 secs] 497205K->496959K(524224K), 0.0056324 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.467: [GC 30.467: [DefNew: 959K->63K(960K), 0.0050275 secs] 497856K->497591K(524224K), 0.0050891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.474: [GC 30.474: [DefNew: 959K->63K(960K), 0.0051714 secs] 498488K->498206K(524224K), 0.0052397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.480: [GC 30.480: [DefNew: 959K->63K(960K), 0.0051011 secs] 499102K->498840K(524224K), 0.0051651 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.487: [GC 30.487: [DefNew: 959K->64K(960K), 0.0052416 secs] 499736K->499488K(524224K), 0.0053114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.493: [GC 30.493: [DefNew: 960K->64K(960K), 0.0054639 secs] 500384K->500153K(524224K), 0.0055356 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
30.501: [GC 30.501: [DefNew: 960K->63K(960K), 0.0053687 secs] 501050K->500772K(524224K), 0.0054355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.511: [GC 30.511: [DefNew: 959K->64K(960K), 0.0051372 secs] 501668K->501470K(524224K), 0.0052445 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.518: [GC 30.518: [DefNew: 960K->63K(960K), 0.0055862 secs] 502367K->502115K(524224K), 0.0056550 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.526: [GC 30.526: [DefNew: 959K->64K(960K), 0.0053229 secs] 503011K->502760K(524224K), 0.0053966 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.532: [GC 30.532: [DefNew: 960K->63K(960K), 0.0051690 secs] 503657K->503393K(524224K), 0.0052349 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.539: [GC 30.539: [DefNew: 959K->63K(960K), 0.0051810 secs] 504290K->504057K(524224K), 0.0052512 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
